TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,IP Address,Channel,CustomerOccupation,Cluster_KMeans
81.35,41.0,103.0,1.0,7192.45,Debit,Houston,205.69.66.135,Online,Engineer,2
314.54,58.0,228.0,1.0,9923.45,Credit,Virginia Beach,116.237.223.50,Branch,Engineer,1
466.64,58.0,11.0,1.0,10915.11,Debit,Las Vegas,131.41.45.13,ATM,Doctor,2
397.01,22.0,100.0,1.0,719.5200000000004,Debit,Los Angeles,92.180.81.50,ATM,Student,0
472.48,55.0,87.0,1.0,7128.82,Debit,New York,11.3.59.231,Branch,Engineer,2
67.15,59.0,14.0,1.0,9028.49,Debit,Indianapolis,191.91.45.159,Online,Doctor,2
102.67000000000002,79.0,119.0,1.0,4656.94,Debit,Albuquerque,215.97.143.157,Branch,Retired,3
453.49,66.0,147.0,1.0,6366.43,Debit,Seattle,40.226.196.34,Branch,Doctor,1
267.17,26.0,170.0,1.0,1382.62,Debit,Seattle,161.177.41.214,ATM,Student,3
121.17000000000002,68.0,158.0,1.0,12990.77,Debit,Phoenix,155.19.119.0,ATM,Doctor,1
213.28,51.0,94.0,1.0,4835.91,Debit,Mesa,156.134.123.253,Branch,Retired,0
187.88,60.0,180.0,1.0,2154.58,Debit,Nashville,189.198.67.252,ATM,Engineer,3
83.79000000000002,57.0,47.0,1.0,5061.3,Debit,Nashville,12.246.170.239,ATM,Engineer,2
212.14,72.0,105.0,1.0,7225.06,Debit,Austin,44.67.137.125,Branch,Retired,2
99.16,79.0,202.0,1.0,2607.58,Debit,San Francisco,84.237.126.96,Online,Retired,3
839.3300000000002,60.0,86.0,1.0,11538.97,Credit,Louisville,174.61.77.54,Branch,Doctor,2
4.240000000000009,38.0,38.0,1.0,7822.73,Debit,San Diego,77.208.193.198,Online,Engineer,2
50.28999999999999,58.0,64.0,1.0,7604.9,Credit,Raleigh,171.150.178.172,Online,Doctor,2
17.94999999999999,64.0,135.0,1.0,12344.9,Credit,Sacramento,167.164.55.0,Branch,Doctor,1
127.80000000000001,31.0,47.0,1.0,8630.99,Credit,Virginia Beach,34.169.232.37,Branch,Engineer,2
16.730000000000018,45.0,47.999999999999986,1.0,2202.62,Debit,Houston,27.215.118.94,Online,Engineer,0
476.63,79.0,115.0,1.0,4894.25,Debit,Charlotte,32.13.122.242,ATM,Retired,0
156.58,24.0,160.0,1.0,8981.61,Debit,Portland,48.31.196.24,Branch,Student,1
55.12000000000003,34.0,261.0,1.0,3791.99,Credit,Houston,152.140.239.181,Online,Engineer,3
15.740000000000009,27.0,38.0,1.0,690.1599999999999,Debit,Denver,136.250.159.93,Branch,Student,0
353.68,70.0,145.0,1.0,6777.12,Debit,Las Vegas,147.234.20.46,Online,Retired,1
297.15,76.0,178.0,1.0,5449.37,Debit,Phoenix,122.94.26.104,Online,Retired,1
75.04000000000002,49.0,178.0,1.0,9648.6,Debit,El Paso,52.1.78.30,ATM,Engineer,1
273.92,28.0,35.0,1.0,1029.1499999999996,Debit,Virginia Beach,101.90.40.193,Online,Student,0
215.8,51.0,66.0,1.0,3656.62,Credit,Jacksonville,149.84.108.18,Branch,Retired,0
420.6,26.0,55.0,1.0,1778.75,Debit,Louisville,189.183.50.147,Branch,Student,0
688.36,23.0,22.0,1.0,5191.13,Credit,Memphis,200.136.146.93,Branch,Student,2
213.55,63.0,15.0,1.0,5238.37,Debit,Boston,161.25.82.11,ATM,Doctor,2
463.11,51.0,159.0,1.0,10238.82,Credit,Las Vegas,49.31.186.82,Branch,Doctor,1
150.03,73.0,176.0,1.0,7491.42,Debit,Columbus,219.219.117.136,ATM,Retired,1
428.61,51.0,131.0,1.0,2116.36,Debit,Fresno,6.204.110.7,Branch,Retired,3
309.56,58.0,147.0,1.0,972.04,Debit,Charlotte,6.204.110.7,Online,Doctor,3
377.08,26.0,71.0,1.0,6430.86,Credit,Mesa,136.162.111.135,Branch,Student,2
126.6,22.0,146.0,1.0,961.6499999999996,Debit,San Antonio,221.206.44.63,Branch,Student,3
101.33999999999997,24.0,46.0,1.0,703.2600000000002,Debit,Boston,147.227.81.224,ATM,Student,0
451.15,46.0,175.0,1.0,1356.4700000000003,Debit,Colorado Springs,201.114.165.141,ATM,Engineer,3
516.47,25.0,94.0,1.0,1305.06,Credit,Charlotte,59.132.247.252,ATM,Student,0
880.04,25.0,29.0,1.0,261.97000000000025,Debit,Sacramento,66.255.7.16,ATM,Student,0
353.69,59.0,163.0,1.0,9500.79,Debit,San Jose,49.29.37.185,Online,Engineer,1
66.69000000000003,25.0,140.0,1.0,1210.3300000000004,Credit,San Antonio,52.50.209.49,Branch,Student,3
95.75,31.0,169.0,1.0,337.6199999999999,Debit,Los Angeles,190.92.63.219,Branch,Engineer,3
43.91,27.0,86.0,1.0,1806.6800000000003,Debit,Albuquerque,149.84.108.18,Online,Student,0
98.03,54.0,165.0,1.0,6323.45,Debit,El Paso,49.20.211.229,Branch,Engineer,1
617.66,42.0,128.0,1.0,7155.95,Debit,Boston,34.169.232.37,ATM,Engineer,1
888.5700000000002,62.0,102.0,1.0,7896.14,Debit,San Antonio,193.217.248.188,Online,Retired,2
107.48000000000002,22.0,129.0,1.0,591.2299999999996,Debit,Omaha,44.73.3.217,Branch,Student,3
36.56999999999999,62.0,69.0,1.0,2583.07,Debit,Omaha,221.23.158.87,ATM,Retired,0
575.62,43.0,129.0,1.0,234.40999999999985,Debit,Oklahoma City,116.175.11.222,Online,Doctor,3
84.88999999999999,37.0,70.0,1.0,4735.61,Debit,San Jose,201.113.165.203,ATM,Engineer,0
832.3,69.0,86.0,1.0,6617.52,Credit,Austin,73.156.208.26,Branch,Retired,2
7.759999999999991,52.0,84.0,1.0,7393.11,Credit,Las Vegas,170.99.15.217,Online,Retired,2
230.08,79.0,124.0,1.0,4466.1,Debit,Austin,93.52.44.101,Online,Retired,3
361.92,54.0,111.0,1.0,7474.31,Debit,Detroit,27.215.118.94,ATM,Retired,2
71.29000000000002,68.0,55.0,2.0,7225.63,Debit,Chicago,112.86.148.212,ATM,Retired,2
122.44999999999999,46.0,98.0,1.0,7255.49,Debit,New York,119.43.28.203,Branch,Doctor,2
642.53,65.0,128.0,1.0,11417.91,Debit,Mesa,5.50.152.168,ATM,Doctor,1
62.860000000000014,25.0,31.0,1.0,1040.4300000000003,Debit,Houston,200.136.146.93,Branch,Student,0
175.21,69.0,69.0,1.0,6039.04,Credit,Mesa,96.162.11.85,ATM,Doctor,2
168.0,32.0,11.0,1.0,3498.58,Credit,Tucson,72.128.135.172,Branch,Engineer,0
11.45999999999998,67.0,73.0,1.0,6628.75,Debit,Chicago,217.82.46.37,Online,Retired,2
382.07,62.0,147.0,1.0,10156.09,Credit,Omaha,21.97.154.92,Branch,Doctor,1
65.32,28.0,54.0,1.0,9165.02,Debit,Mesa,40.10.25.102,ATM,Student,2
730.1,77.0,93.0,1.0,6384.05,Credit,Chicago,190.164.160.79,Branch,Retired,2
85.31,62.0,27.0,1.0,6095.65,Debit,Kansas City,45.64.74.86,ATM,Retired,2
130.4,45.0,63.0,1.0,4381.24,Debit,Raleigh,163.129.70.210,Branch,Engineer,0
68.1,20.0,47.0,1.0,1382.8000000000002,Debit,Milwaukee,94.227.164.192,ATM,Student,0
65.25999999999999,26.0,72.0,1.0,7380.63,Debit,Sacramento,77.208.193.198,Branch,Student,2
191.62,63.0,51.0,1.0,1981.67,Debit,Jacksonville,165.114.224.47,Branch,Doctor,0
212.88,39.0,122.0,1.0,7036.72,Debit,Fresno,184.146.10.88,Online,Doctor,1
88.38,30.0,138.0,1.0,3707.82,Debit,Virginia Beach,19.20.13.234,ATM,Engineer,3
48.77000000000001,42.0,51.0,1.0,2040.1599999999999,Credit,Austin,110.247.153.70,Online,Engineer,0
289.1,27.0,206.0,1.0,267.52999999999975,Debit,Baltimore,105.87.212.115,ATM,Student,3
390.09,26.0,49.0,1.0,2617.23,Debit,El Paso,48.89.167.189,Online,Engineer,0
48.28999999999999,37.0,242.0,1.0,8883.4,Debit,San Diego,221.105.243.251,Online,Engineer,1
333.83,63.0,135.0,1.0,1660.6599999999999,Debit,Fresno,121.67.144.20,ATM,Retired,3
100.26999999999998,79.0,51.0,1.0,4309.9,Debit,Miami,144.91.150.133,Online,Retired,0
44.53999999999999,31.0,164.0,1.0,362.39999999999964,Debit,San Antonio,81.67.222.238,ATM,Engineer,3
82.17000000000002,28.0,20.999999999999986,1.0,1913.06,Debit,Fort Worth,130.29.230.16,Branch,Student,0
447.42,32.0,65.0,1.0,6133.22,Debit,Charlotte,213.15.9.253,Online,Engineer,2
590.26,25.0,47.999999999999986,1.0,1068.2799999999993,Credit,Austin,168.55.35.243,Branch,Student,0
192.73,71.0,157.0,1.0,2037.75,Debit,Milwaukee,182.84.41.229,Branch,Retired,3
11.569999999999993,56.0,64.0,1.0,2061.61,Credit,New York,116.106.207.139,Branch,Retired,0
102.34,51.0,78.0,1.0,9326.28,Debit,San Antonio,116.43.88.219,Online,Doctor,2
79.43,74.0,72.0,1.0,6579.37,Debit,Dallas,143.212.47.226,ATM,Retired,2
386.97,58.0,137.0,1.0,1876.35,Debit,Raleigh,107.247.202.71,Branch,Retired,3
51.22,23.0,82.0,1.0,1664.5900000000001,Debit,Fresno,49.29.37.185,Branch,Student,0
256.05,54.0,35.0,1.0,6910.18,Debit,Nashville,4.105.134.118,ATM,Retired,2
233.71,63.0,11.0,1.0,6095.5,Debit,Louisville,35.67.21.23,Branch,Doctor,2
176.37,55.0,126.0,1.0,2420.86,Debit,Boston,129.102.184.189,Branch,Retired,3
122.63,21.0,153.0,1.0,359.0600000000004,Debit,Milwaukee,219.193.239.152,Branch,Student,3
86.41,75.0,125.0,1.0,3128.71,Debit,Fresno,168.55.199.214,ATM,Retired,3
21.569999999999993,54.0,71.0,1.0,7587.48,Debit,San Francisco,136.105.231.135,ATM,Retired,2
82.67000000000002,26.0,46.0,1.0,290.59000000000015,Debit,Milwaukee,185.23.87.107,Branch,Student,0
451.35,47.0,223.0,1.0,7707.96,Credit,Baltimore,42.61.10.112,Branch,Engineer,1
299.42,63.0,53.0,1.0,4735.41,Credit,San Jose,133.63.96.21,Branch,Retired,0
543.47,18.0,122.0,1.0,6165.03,Debit,Los Angeles,160.212.125.105,ATM,Student,1
346.76,21.0,116.0,1.0,1637.75,Credit,San Jose,39.129.125.110,Branch,Student,3
47.48000000000002,24.0,66.0,1.0,585.5200000000004,Debit,El Paso,196.244.194.198,Branch,Student,0
64.92000000000002,58.0,236.0,1.0,5481.76,Debit,Atlanta,186.57.149.225,Branch,Engineer,1
350.72,28.0,47.999999999999986,1.0,1982.9,Credit,Fresno,46.150.175.171,ATM,Student,0
3.8000000000000114,65.0,174.0,1.0,5766.96,Debit,Charlotte,8.244.162.185,Online,Doctor,1
22.54000000000002,26.0,42.0,1.0,7139.11,Debit,El Paso,161.161.26.115,Online,Engineer,2
767.14,62.0,38.0,1.0,4732.57,Credit,Mesa,16.94.155.46,Branch,Retired,0
167.47,35.0,103.0,1.0,2293.13,Debit,Sacramento,175.166.115.182,ATM,Engineer,0
43.650000000000006,30.0,212.0,1.0,2870.67,Credit,Charlotte,41.82.55.163,Branch,Engineer,3
391.08,56.0,105.0,1.0,6885.16,Debit,Fresno,35.220.238.127,Online,Retired,2
390.77,44.0,34.0,1.0,5500.56,Debit,Portland,180.224.54.115,Online,Doctor,2
508.1600000000001,39.0,131.0,1.0,5609.44,Debit,Mesa,7.28.148.225,ATM,Engineer,1
36.75999999999999,65.0,108.0,1.0,1228.9300000000003,Credit,Philadelphia,58.1.27.124,Online,Retired,0
332.33,27.0,101.0,1.0,192.6300000000001,Debit,Kansas City,52.1.78.30,ATM,Student,0
362.09,32.0,31.0,1.0,6590.28,Debit,New York,187.52.200.18,Branch,Engineer,2
122.35,53.0,188.0,1.0,6472.5,Credit,Atlanta,219.219.117.136,Branch,Retired,1
248.66,28.0,113.0,1.0,2571.39,Debit,Chicago,175.166.115.182,Online,Engineer,0
461.25,54.0,171.0,1.0,676.1000000000004,Credit,Sacramento,136.172.149.77,Online,Doctor,3
61.77000000000001,56.0,49.0,1.0,12352.2,Debit,Charlotte,55.154.161.250,Branch,Doctor,2
268.92,29.0,148.0,1.0,8765.38,Debit,Chicago,199.6.127.153,Branch,Engineer,1
219.02,54.0,68.0,1.0,7375.73,Credit,San Diego,187.223.139.194,Online,Engineer,2
125.13999999999999,20.0,31.0,1.0,1845.1800000000003,Debit,Baltimore,48.89.167.189,Branch,Student,0
47.599999999999994,53.0,115.0,1.0,1382.5100000000002,Debit,Austin,163.58.140.206,Online,Engineer,3
592.82,74.0,248.0,1.0,7508.98,Debit,Memphis,193.108.17.115,Online,Retired,1
372.5,22.0,211.0,1.0,3901.82,Debit,Nashville,205.45.234.42,ATM,Student,3
4.720000000000027,32.0,20.0,1.0,4792.01,Debit,Fort Worth,45.64.74.86,Branch,Engineer,0
144.93,42.0,74.0,1.0,6887.52,Debit,Fresno,141.121.30.32,Branch,Engineer,2
316.56,28.0,261.0,1.0,8643.51,Debit,Denver,13.188.62.74,Online,Engineer,1
9.180000000000007,22.0,140.0,1.0,887.3199999999997,Debit,San Francisco,82.88.241.226,Online,Student,3
421.25,25.0,66.0,1.0,7174.69,Debit,Fort Worth,156.134.123.253,Online,Student,2
185.71000000000004,48.0,194.0,1.0,2679.91,Debit,Virginia Beach,32.71.250.58,Branch,Engineer,3
26.269999999999982,45.0,177.0,1.0,8853.93,Credit,Portland,62.27.235.199,Online,Engineer,1
297.03,61.0,151.0,1.0,1088.6200000000003,Debit,Austin,198.39.35.23,Online,Retired,3
99.51999999999995,52.0,127.0,1.0,3798.09,Debit,San Diego,24.181.236.233,ATM,Engineer,3
881.1000000000001,28.0,16.0,1.0,9951.68,Debit,Phoenix,87.50.72.69,Branch,Student,2
139.69,52.0,180.0,1.0,9567.94,Debit,Indianapolis,147.119.62.178,Online,Engineer,1
42.72,37.0,143.0,1.0,2669.66,Debit,Nashville,186.135.2.148,ATM,Engineer,3
112.72,31.0,17.0,1.0,9630.0,Debit,Washington,189.248.139.91,Branch,Doctor,2
568.88,19.0,105.0,1.0,1307.8599999999997,Debit,Nashville,213.15.9.253,Branch,Student,0
189.03,28.0,50.0,1.0,1916.46,Debit,Oklahoma City,41.82.55.163,ATM,Student,0
199.8,20.0,163.0,1.0,167.27999999999975,Debit,Detroit,35.246.53.10,ATM,Student,3
189.07999999999998,68.0,238.0,1.0,10790.8,Debit,Miami,210.136.14.108,Branch,Doctor,1
349.34,28.0,245.0,1.0,614.1400000000003,Credit,Indianapolis,199.59.68.207,ATM,Student,3
283.15,24.0,180.0,1.0,603.79,Debit,Baltimore,36.77.94.252,Online,Student,3
151.82,51.0,105.0,1.0,2197.12,Debit,Chicago,165.114.224.47,ATM,Retired,0
438.59,37.0,103.0,1.0,8994.39,Debit,San Jose,193.217.248.188,Online,Engineer,2
590.57,79.0,93.0,1.0,3224.6,Debit,Milwaukee,150.231.20.169,ATM,Retired,0
63.74000000000004,63.0,31.0,1.0,4336.4,Debit,Chicago,100.128.70.210,Online,Retired,0
77.01999999999998,59.0,132.0,1.0,800.8299999999999,Credit,Miami,195.237.152.198,Online,Doctor,3
501.15,47.0,208.0,1.0,8821.84,Debit,Phoenix,180.224.54.115,Branch,Engineer,1
8.949999999999989,76.0,102.0,1.0,3299.84,Debit,Oklahoma City,11.167.243.171,Online,Retired,0
173.6,21.0,160.0,1.0,421.4399999999996,Debit,Austin,151.247.130.190,Online,Student,3
149.40000000000003,53.0,123.0,1.0,1035.2200000000007,Debit,Chicago,154.138.163.229,ATM,Retired,3
388.21,53.0,237.0,1.0,9724.49,Credit,Columbus,145.246.171.225,Branch,Doctor,1
126.04000000000002,65.0,167.0,1.0,6041.69,Credit,Charlotte,221.169.49.152,Branch,Retired,1
52.03999999999999,50.0,31.0,1.0,8436.12,Credit,Colorado Springs,105.87.212.115,Branch,Doctor,2
389.7,62.0,216.0,1.0,7125.15,Credit,Austin,155.164.18.235,Branch,Doctor,1
161.1,19.0,104.0,1.0,239.1199999999999,Credit,Miami,117.67.192.211,ATM,Student,0
309.77,67.0,137.0,1.0,4378.14,Credit,San Antonio,40.10.25.102,Online,Retired,3
202.55,21.0,34.0,2.0,701.7299999999996,Debit,Dallas,51.250.46.149,ATM,Student,0
724.18,41.0,134.0,1.0,10922.78,Debit,Fort Worth,104.155.121.252,Branch,Doctor,1
124.98000000000002,24.0,78.0,1.0,642.0,Debit,Washington,40.192.99.27,ATM,Student,0
487.32,52.0,164.0,1.0,7707.96,Debit,Kansas City,35.73.67.98,Branch,Doctor,1
635.91,46.0,78.0,1.0,13267.09,Credit,Jacksonville,155.37.19.43,Branch,Doctor,2
205.65,62.0,144.0,1.0,3582.16,Debit,Houston,157.164.245.130,Branch,Retired,3
39.410000000000025,25.0,132.0,1.0,921.9099999999999,Debit,Louisville,58.190.9.136,Branch,Student,3
254.0,35.0,63.0,1.0,5788.53,Debit,Nashville,49.31.186.82,Branch,Doctor,2
436.8,36.0,213.0,1.0,4515.43,Debit,Houston,153.178.166.93,Branch,Engineer,3
224.73,76.0,63.0,1.0,7551.89,Debit,Miami,3.102.127.165,Branch,Retired,2
50.0,53.0,87.0,1.0,185.8699999999999,Credit,Jacksonville,150.231.20.169,ATM,Doctor,0
132.42,18.0,164.0,1.0,726.3900000000003,Debit,Denver,203.174.215.229,ATM,Student,3
11.670000000000016,76.0,105.0,1.0,7458.63,Debit,Fort Worth,43.98.242.106,Branch,Retired,2
83.16,61.0,177.0,1.0,3065.87,Debit,Los Angeles,45.64.74.86,ATM,Retired,3
149.02,46.0,176.0,1.0,9379.72,Credit,Fort Worth,199.59.68.207,Branch,Engineer,1
876.5700000000002,62.0,118.0,1.0,3743.63,Credit,Portland,195.164.171.146,ATM,Retired,3
643.03,36.0,52.0,1.0,2882.16,Credit,Jacksonville,104.155.121.252,Online,Engineer,0
7.949999999999989,79.0,65.0,1.0,5631.2,Debit,Phoenix,101.120.142.50,ATM,Retired,2
270.92,77.0,143.0,1.0,4574.43,Credit,Louisville,171.101.134.74,Branch,Retired,3
499.48,24.0,133.0,1.0,1242.62,Debit,Charlotte,200.13.225.150,ATM,Student,3
138.82000000000002,77.0,53.0,1.0,3100.22,Debit,Fort Worth,83.207.115.164,Online,Retired,0
231.46,60.0,83.0,1.0,4707.24,Credit,Miami,77.208.193.198,Branch,Engineer,0
292.08,72.0,32.0,1.0,7950.48,Debit,Columbus,218.54.207.160,ATM,Retired,2
63.97999999999999,54.0,258.0,1.0,7954.12,Debit,Baltimore,182.225.2.156,Online,Doctor,1
235.21,67.0,74.0,1.0,5946.61,Debit,Boston,106.244.1.47,Branch,Doctor,2
201.73,57.0,78.0,1.0,6650.71,Debit,Baltimore,214.67.148.245,Online,Engineer,2
161.31,28.0,13.000000000000014,1.0,1268.67,Debit,Nashville,34.86.220.205,ATM,Student,0
18.410000000000025,53.0,168.0,1.0,8287.54,Debit,Atlanta,58.190.9.136,Branch,Doctor,1
471.75,34.0,41.0,1.0,12948.5,Credit,San Jose,100.4.40.132,Branch,Doctor,2
290.02,55.0,246.0,1.0,4746.71,Debit,Milwaukee,173.252.44.183,Branch,Engineer,1
48.05000000000001,27.0,38.0,1.0,5334.97,Debit,New York,125.225.212.244,Branch,Engineer,2
359.42,55.0,30.0,1.0,1765.4499999999998,Debit,Baltimore,23.163.145.195,Branch,Doctor,0
32.910000000000025,19.0,255.0,1.0,427.3000000000002,Debit,Fort Worth,54.252.249.33,Online,Student,3
3.8000000000000114,67.0,140.0,1.0,6285.39,Debit,Denver,56.116.189.0,Branch,Retired,1
31.810000000000002,51.0,149.0,1.0,1406.6,Debit,Fort Worth,147.114.91.132,Online,Retired,3
220.2,28.0,102.0,1.0,1075.15,Debit,Boston,23.255.214.209,Online,Student,0
476.03,77.0,99.0,1.0,5958.34,Credit,Houston,130.92.201.49,Branch,Retired,2
141.91,23.0,49.0,1.0,791.9700000000003,Debit,Miami,152.234.65.155,Branch,Student,0
95.82999999999998,27.0,91.0,1.0,1726.4,Debit,Washington,133.67.250.163,Online,Student,0
51.150000000000006,46.0,199.0,1.0,8992.25,Credit,Los Angeles,221.206.44.63,Branch,Engineer,1
50.75,62.0,185.0,1.0,8271.47,Debit,Boston,157.47.114.20,ATM,Doctor,1
185.07,22.0,159.0,1.0,636.4200000000001,Debit,Colorado Springs,76.136.92.235,Branch,Student,3
293.54,40.0,45.0,1.0,2290.1,Debit,Sacramento,16.94.155.46,Online,Engineer,0
23.379999999999995,32.0,89.0,1.0,9968.49,Debit,Memphis,6.204.110.7,Branch,Engineer,2
285.26,28.0,93.0,1.0,167.72000000000025,Debit,Atlanta,64.57.44.102,ATM,Student,0
129.48,31.0,179.0,1.0,7581.7,Debit,Seattle,106.244.1.47,ATM,Engineer,1
743.03,50.0,174.0,1.0,4111.38,Debit,New York,73.54.203.165,ATM,Engineer,3
297.86,28.0,96.0,1.0,1680.1400000000003,Credit,Milwaukee,205.45.234.42,ATM,Student,0
231.92,66.0,12.0,1.0,5715.08,Debit,Indianapolis,47.82.77.181,ATM,Doctor,2
295.82,47.0,46.0,1.0,5897.73,Credit,Chicago,144.228.168.6,Branch,Engineer,2
81.07999999999998,58.0,56.0,1.0,7788.91,Debit,Omaha,119.43.28.203,ATM,Engineer,2
775.6,79.0,158.0,1.0,3898.64,Credit,Mesa,73.108.76.238,Branch,Retired,3
178.43,26.0,136.0,1.0,1214.9300000000003,Debit,Baltimore,1.198.76.182,Branch,Student,3
211.91,20.0,181.0,1.0,927.4700000000003,Debit,Indianapolis,166.79.195.157,Online,Student,3
17.20999999999998,23.0,219.0,1.0,914.1599999999999,Debit,Omaha,119.43.28.203,Online,Student,3
124.22,23.0,172.0,1.0,9695.04,Debit,Charlotte,130.29.230.16,ATM,Student,1
38.370000000000005,63.0,135.0,1.0,8647.04,Debit,San Antonio,136.162.111.135,ATM,Doctor,1
269.79,52.0,17.0,1.0,1292.1,Debit,San Jose,82.115.199.37,ATM,Engineer,0
605.42,21.0,33.0,1.0,392.34000000000015,Debit,Mesa,25.188.196.47,ATM,Student,0
11.189999999999998,60.0,40.000000000000014,1.0,9877.17,Debit,Austin,195.237.152.198,ATM,Engineer,2
29.189999999999998,58.0,41.0,1.0,12059.85,Credit,Nashville,146.53.16.47,Branch,Doctor,2
701.7,61.0,64.0,1.0,6643.24,Credit,Seattle,193.83.0.183,Online,Retired,2
862.3400000000001,57.0,72.0,1.0,9903.48,Debit,Kansas City,49.174.157.140,Branch,Doctor,2
410.97,22.0,45.0,1.0,151.42000000000007,Debit,Los Angeles,148.112.151.27,ATM,Student,0
36.96999999999997,41.0,79.0,1.0,2850.92,Debit,Virginia Beach,175.210.47.87,Branch,Engineer,0
137.59,30.0,95.0,1.0,10679.67,Debit,Nashville,161.25.82.11,ATM,Doctor,2
168.11,51.0,12.0,1.0,10652.13,Credit,New York,146.69.70.214,Online,Doctor,2
430.98,24.0,93.0,1.0,569.25,Debit,Baltimore,168.55.199.214,Branch,Student,0
13.870000000000005,24.0,20.0,1.0,954.8299999999999,Debit,Phoenix,37.227.215.145,Branch,Student,0
642.68,76.0,66.0,1.0,1831.1999999999998,Debit,Jacksonville,141.241.241.128,ATM,Retired,0
175.07,28.0,169.0,2.0,9274.64,Debit,Las Vegas,58.190.9.136,Online,Engineer,1
302.82,36.0,175.0,1.0,9384.54,Debit,Jacksonville,79.47.176.19,ATM,Engineer,1
406.81,66.0,84.0,1.0,1968.3599999999997,Debit,New York,207.157.126.125,Online,Retired,0
256.3,53.0,172.0,1.0,4203.05,Debit,New York,133.63.96.21,Online,Retired,3
80.95999999999998,19.0,97.0,1.0,959.9400000000005,Credit,Jacksonville,81.248.235.147,Online,Student,0
95.78,22.0,27.0,1.0,271.6400000000003,Debit,Atlanta,221.23.158.87,Online,Student,0
379.54,41.0,118.0,1.0,12571.76,Credit,Indianapolis,109.105.179.186,Branch,Doctor,2
903.19,22.0,65.0,1.0,8627.08,Debit,El Paso,174.61.77.54,Online,Student,2
847.45,28.0,175.0,1.0,422.3199999999997,Debit,Jacksonville,151.247.130.190,Branch,Student,3
295.18,66.0,31.0,1.0,12961.530000000002,Credit,Dallas,200.13.225.150,Branch,Doctor,2
18.45999999999998,68.0,213.0,1.0,6381.6,Debit,Charlotte,166.41.54.117,Branch,Retired,1
603.23,28.0,47.999999999999986,1.0,117.97999999999956,Debit,Detroit,38.210.156.148,Branch,Student,0
54.5,57.0,147.0,1.0,1715.2200000000003,Credit,Philadelphia,61.95.76.233,Branch,Retired,3
886.19,61.0,69.0,1.0,7904.24,Debit,Colorado Springs,116.106.207.139,Branch,Retired,2
440.03,49.0,88.0,1.0,1490.44,Debit,San Jose,5.74.9.122,Online,Engineer,0
76.38999999999996,18.0,219.0,1.0,5976.0,Debit,Denver,136.250.159.93,Branch,Student,1
595.91,19.0,162.0,1.0,1673.7600000000002,Credit,San Antonio,200.136.146.93,ATM,Student,3
6.029999999999973,76.0,70.0,1.0,3290.72,Debit,Chicago,86.83.61.143,Branch,Retired,0
249.34,26.0,197.0,1.0,3030.97,Debit,Charlotte,152.140.239.181,ATM,Engineer,3
421.52,20.0,67.0,1.0,369.8599999999997,Debit,San Jose,177.172.184.163,Branch,Student,0
189.77,58.0,24.0,1.0,6570.36,Debit,Raleigh,116.43.88.219,Branch,Engineer,2
73.19,76.0,213.0,1.0,2264.98,Debit,Atlanta,152.140.239.181,Branch,Retired,3
188.13,75.0,198.0,1.0,5029.87,Credit,Jacksonville,175.210.47.87,Online,Retired,1
30.519999999999982,62.0,122.0,1.0,12327.74,Debit,Jacksonville,104.165.213.58,Branch,Doctor,1
170.24,62.0,133.0,1.0,5172.99,Debit,San Francisco,47.167.178.158,Branch,Retired,1
56.620000000000005,54.0,121.0,1.0,8981.1,Debit,Austin,48.31.196.24,Branch,Doctor,1
53.139999999999986,34.0,70.0,1.0,7915.0,Debit,Las Vegas,115.96.94.156,ATM,Doctor,2
587.23,27.0,144.0,1.0,500.84000000000015,Debit,Omaha,50.202.8.53,Online,Student,3
21.269999999999982,62.0,114.0,1.0,7392.79,Credit,Indianapolis,197.23.128.119,Online,Retired,2
155.51,68.0,15.0,1.0,5360.19,Debit,Raleigh,199.103.32.145,ATM,Doctor,2
135.15,72.0,50.0,1.0,5878.14,Debit,Colorado Springs,77.208.193.198,Online,Retired,2
39.48000000000002,56.0,38.0,1.0,5889.51,Debit,Omaha,152.234.65.155,ATM,Retired,2
451.68,33.0,15.0,1.0,4381.54,Debit,Houston,210.160.90.52,Online,Engineer,0
19.110000000000014,49.0,160.0,1.0,8478.46,Credit,Colorado Springs,148.25.159.90,Online,Engineer,1
355.0,26.0,33.0,1.0,185.47000000000025,Credit,Fort Worth,115.241.186.164,Online,Student,0
427.69,43.0,236.0,1.0,2443.54,Debit,Raleigh,24.148.92.177,ATM,Engineer,3
254.86,23.0,102.0,1.0,699.8999999999996,Debit,Boston,59.127.135.25,Branch,Student,0
19.480000000000018,27.0,114.0,1.0,4739.59,Debit,Dallas,16.128.130.153,ATM,Engineer,0
190.17,49.0,265.0,1.0,12893.85,Debit,Baltimore,148.181.195.227,ATM,Doctor,1
91.38,65.0,179.0,1.0,2402.58,Debit,Jacksonville,163.129.70.210,ATM,Retired,3
206.63,59.0,128.0,1.0,7626.53,Credit,Oklahoma City,115.30.82.168,Online,Retired,1
93.22,52.0,52.0,1.0,1014.6300000000001,Debit,Charlotte,70.130.169.235,Online,Retired,0
547.98,28.0,171.0,1.0,1358.54,Debit,Oklahoma City,79.227.202.117,ATM,Student,3
641.06,23.0,25.0,1.0,1602.13,Debit,Colorado Springs,116.106.207.139,ATM,Student,0
